feature_id,DeploymentID,timestamp_gmt,latitude,longitude,sats_used,residual,timestamp_gmt,
87036,2015CA-MK10-04177,1437759420,31.6949,-119.6886,8,13.7,,
87037,2015CA-MK10-04177,1437761220,31.689,-119.6985,8,7.2,,
87038,2015CA-MK10-04177,1437765660,31.6839,-119.7304,8,12,,
87039,2015CA-MK10-04177,1437766740,31.6902,-119.733,5,18.7,,
87040,2015CA-MK10-04177,1437768240,31.6992,-119.7393,5,9.7,,
87041,2015CA-MK10-04177,1437768900,31.6982,-119.7472,4,0.6,,
87042,2015CA-MK10-04177,1437769380,31.7024,-119.7478,6,6.3,,
87043,2015CA-MK10-04177,1437771300,31.7115,-119.7548,7,16.5,,
87044,2015CA-MK10-04177,1437771840,31.7147,-119.7578,7,11.6,,
87045,2015CA-MK10-04177,1437772320,31.7141,-119.7602,5,8.1,,
87046,2015CA-MK10-04177,1437774540,31.7007,-119.7713,6,10.7,,
87047,2015CA-MK10-04177,1437775140,31.6953,-119.7728,6,6.9,,
87048,2015CA-MK10-04177,1437776400,31.6814,-119.7779,6,9.8,,
87049,2015CA-MK10-04177,1437777180,31.6758,-119.7834,6,2.1,,
87050,2015CA-MK10-04177,1437777660,31.6716,-119.788,5,0.6,,
87051,2015CA-MK10-04177,1437782340,31.6282,-119.8166,6,5.8,,
87052,2015CA-MK10-04177,1437782880,31.6238,-119.8217,9,15.8,,
87053,2015CA-MK10-04177,1437783540,31.6191,-119.8268,7,18.4,,
87054,2015CA-MK10-04177,1437786300,31.6101,-119.8519,7,11.4,,
87055,2015CA-MK10-04177,1437789000,31.6094,-119.8755,7,4.7,,
87056,2015CA-MK10-04177,1437790320,31.6164,-119.8836,7,16.3,,
87057,2015CA-MK10-04177,1437795120,31.6384,-119.9194,8,13.9,,
87058,2015CA-MK10-04177,1437796740,31.6474,-119.9197,8,11.2,,
87059,2015CA-MK10-04177,1437804900,31.6739,-119.9021,5,6.2,,
87060,2015CA-MK10-04177,1437805380,31.6736,-119.9044,9,12.6,,
87061,2015CA-MK10-04177,1437806640,31.6731,-119.9082,9,11,,
87062,2015CA-MK10-04177,1437807960,31.6751,-119.9138,7,4.7,,
87063,2015CA-MK10-04177,1437810840,31.6729,-119.9224,8,3.6,,
87064,2015CA-MK10-04177,1437811500,31.6723,-119.9243,8,10.8,,
87065,2015CA-MK10-04177,1437815460,31.6763,-119.9286,6,8.6,,
87066,2015CA-MK10-04177,1437817200,31.6804,-119.9321,9,14.7,,
87067,2015CA-MK10-04177,1437818940,31.6899,-119.9352,6,6.7,,
87068,2015CA-MK10-04177,1437820740,31.6915,-119.9425,6,8.9,,
87069,2015CA-MK10-04177,1437822360,31.704,-119.9493,6,9.2,,
87070,2015CA-MK10-04177,1437824040,31.7045,-119.9568,8,11,,
87071,2015CA-MK10-04177,1437824760,31.7062,-119.9564,9,7.8,,
87072,2015CA-MK10-04177,1437826140,31.709,-119.9506,5,8.7,,
87073,2015CA-MK10-04177,1437826620,31.7116,-119.9488,9,7.1,,
87074,2015CA-MK10-04177,1437827640,31.7165,-119.9429,9,7.6,,
87075,2015CA-MK10-04177,1437829980,31.7394,-119.9497,9,10.7,,
87076,2015CA-MK10-04177,1437830400,31.743,-119.9502,7,8.7,,
87077,2015CA-MK10-04177,1437830940,31.7477,-119.9506,8,10.3,,
87078,2015CA-MK10-04177,1437831420,31.7517,-119.9503,8,9.3,,
87079,2015CA-MK10-04177,1437833340,31.7682,-119.9454,7,16.5,,
87080,2015CA-MK10-04177,1437833940,31.7722,-119.9411,8,6.3,,
87081,2015CA-MK10-04177,1437835920,31.7804,-119.9248,7,11.2,,
87082,2015CA-MK10-04177,1437836340,31.7841,-119.923,5,2.7,,
87083,2015CA-MK10-04177,1437837360,31.7923,-119.9233,9,9.4,,
87084,2015CA-MK10-04177,1437837840,31.7963,-119.9242,9,10.2,,
87085,2015CA-MK10-04177,1437839100,31.8054,-119.9236,8,3,,
87086,2015CA-MK10-04177,1437839580,31.8098,-119.9231,9,8.4,,
87087,2015CA-MK10-04177,1437841320,31.8242,-119.9237,9,8.9,,
87088,2015CA-MK10-04177,1437843360,31.8368,-119.9343,9,10.2,,
87089,2015CA-MK10-04177,1437845940,31.8538,-119.9478,8,5.7,,
87090,2015CA-MK10-04177,1437847260,31.8617,-119.955,9,11.7,,
87091,2015CA-MK10-04177,1437848760,31.8709,-119.9622,9,12.2,,
87092,2015CA-MK10-04177,1437849420,31.8752,-119.9655,6,9.2,,
87093,2015CA-MK10-04177,1437853260,31.9021,-119.9769,4,1.6,,
87094,2015CA-MK10-04177,1437855180,31.9151,-119.9849,6,12.3,,
87095,2015CA-MK10-04177,1437855780,31.9189,-119.9891,6,14.5,,
87096,2015CA-MK10-04177,1437856380,31.9227,-119.9922,5,0.6,,
87097,2015CA-MK10-04177,1437859380,31.942,-119.996,6,1.8,,
87098,2015CA-MK10-04177,1437859980,31.9457,-119.9978,7,12.6,,
87099,2015CA-MK10-04177,1437861000,31.9521,-120.0032,6,0.5,,
87100,2015CA-MK10-04177,1437865320,31.9577,-120.0448,8,9.8,,
87101,2015CA-MK10-04177,1437865920,31.9618,-120.0496,7,9.4,,
87102,2015CA-MK10-04177,1437867420,31.9715,-120.0619,7,10.8,,
87103,2015CA-MK10-04177,1437868020,31.9765,-120.0646,6,6.7,,
87104,2015CA-MK10-04177,1437868620,31.9807,-120.0676,6,9.6,,
87105,2015CA-MK10-04177,1437869220,31.9852,-120.0717,5,1,,
87106,2015CA-MK10-04177,1437869940,31.9901,-120.079,5,7.3,,
87107,2015CA-MK10-04177,1437875160,32.0218,-120.1236,8,10.7,,
87108,2015CA-MK10-04177,1437875580,32.0227,-120.1285,8,6.8,,
87109,2015CA-MK10-04177,1437876300,32.025,-120.1356,6,8.3,,
87110,2015CA-MK10-04177,1437879120,32.0415,-120.1581,7,11.9,,
87111,2015CA-MK10-04177,1437881340,32.0578,-120.1742,6,0.9,,
87112,2015CA-MK10-04177,1437882420,32.0676,-120.1818,5,4.5,,
87113,2015CA-MK10-04177,1437883200,32.0672,-120.1854,6,6.1,,
87114,2015CA-MK10-04177,1437884460,32.0633,-120.1921,9,12,,
87115,2015CA-MK10-04177,1437886380,32.0665,-120.1977,9,10.2,,
87116,2015CA-MK10-04177,1437887640,32.0683,-120.2004,8,6.7,,
87117,2015CA-MK10-04177,1437888600,32.0645,-120.2069,8,17.2,,
87118,2015CA-MK10-04177,1437889080,32.0644,-120.2113,9,19.7,,
87119,2015CA-MK10-04177,1437890640,32.0689,-120.2212,6,4,,
87120,2015CA-MK10-04177,1437891300,32.0694,-120.225,4,0.2,,
87121,2015CA-MK10-04177,1437892740,32.0723,-120.2435,8,17.5,,
87122,2015CA-MK10-04177,1437893340,32.0728,-120.2468,9,13.1,,
87123,2015CA-MK10-04177,1437898740,32.0905,-120.2773,5,5.8,,
87124,2015CA-MK10-04177,1437900720,32.0929,-120.2892,9,14.8,,
87125,2015CA-MK10-04177,1437901560,32.0988,-120.2951,9,22.9,,
87126,2015CA-MK10-04177,1437902160,32.1005,-120.2975,7,19.3,,
87127,2015CA-MK10-04177,1437902820,32.1029,-120.2996,7,11.5,,
87128,2015CA-MK10-04177,1437903360,32.1052,-120.303,9,15.2,,
87129,2015CA-MK10-04177,1437904260,32.1139,-120.3074,8,16.7,,
87130,2015CA-MK10-04177,1437909300,32.1315,-120.336,7,7.4,,
87131,2015CA-MK10-04177,1437911280,32.13,-120.3493,6,6.7,,
87132,2015CA-MK10-04177,1437912600,32.1263,-120.3579,7,1.7,,
87133,2015CA-MK10-04177,1437916380,32.1353,-120.3977,9,16.6,,
87134,2015CA-MK10-04177,1437917640,32.1497,-120.4037,7,9.5,,
87135,2015CA-MK10-04177,1437918480,32.1598,-120.4083,7,6.8,,
87136,2015CA-MK10-04177,1437921900,32.2012,-120.4278,9,13,,
87137,2015CA-MK10-04177,1437922500,32.2096,-120.4314,5,9.5,,
87138,2015CA-MK10-04177,1437923040,32.2147,-120.434,9,5.8,,
87139,2015CA-MK10-04177,1437923700,32.223,-120.4373,7,6.3,,
87140,2015CA-MK10-04177,1437924420,32.2312,-120.4413,6,4.4,,
87141,2015CA-MK10-04177,1437927480,32.2645,-120.458,9,11.1,,
87142,2015CA-MK10-04177,1437928440,32.2751,-120.4649,8,12.3,,
87143,2015CA-MK10-04177,1437929880,32.2876,-120.477,8,12.7,,
87144,2015CA-MK10-04177,1437931380,32.3014,-120.4887,8,12.3,,
87145,2015CA-MK10-04177,1437933000,32.3173,-120.5001,9,5.7,,
87146,2015CA-MK10-04177,1437935340,32.34,-120.51,6,5.4,,
87147,2015CA-MK10-04177,1437940500,32.3903,-120.54,5,11.7,,
87148,2015CA-MK10-04177,1437941640,32.4028,-120.5462,6,13.2,,
87149,2015CA-MK10-04177,1437942300,32.4097,-120.5513,6,14.8,,
87150,2015CA-MK10-04177,1437943680,32.4235,-120.5617,7,17.7,,
87151,2015CA-MK10-04177,1437945240,32.4393,-120.5724,6,14.3,,
87152,2015CA-MK10-04177,1437946680,32.4528,-120.5815,6,3,,
87153,2015CA-MK10-04177,1437947400,32.4593,-120.5868,7,5.7,,
87154,2015CA-MK10-04177,1437949980,32.4837,-120.5978,8,10.8,,
87155,2015CA-MK10-04177,1437950760,32.4918,-120.5986,6,1.9,,
87156,2015CA-MK10-04177,1437951480,32.4994,-120.6013,8,12.3,,
87157,2015CA-MK10-04177,1437956400,32.5447,-120.6245,8,11.1,,
87158,2015CA-MK10-04177,1437957240,32.5516,-120.6255,8,5.9,,
87159,2015CA-MK10-04177,1437958680,32.5663,-120.6324,5,2.1,,
87160,2015CA-MK10-04177,1437960180,32.5808,-120.6378,7,4.4,,
87161,2015CA-MK10-04177,1437964260,32.6131,-120.6776,8,10.1,,
87162,2015CA-MK10-04177,1437965040,32.62,-120.6823,6,7.6,,
87163,2015CA-MK10-04177,1437969000,32.6589,-120.6814,8,9.8,,
87164,2015CA-MK10-04177,1437970560,32.665,-120.6854,9,6.8,,
87165,2015CA-MK10-04177,1437971520,32.6682,-120.6865,7,15.2,,
87166,2015CA-MK10-04177,1437973740,32.6758,-120.6902,9,8.4,,
87167,2015CA-MK10-04177,1437974580,32.6748,-120.6945,9,20,,
87168,2015CA-MK10-04177,1437975960,32.6784,-120.7017,7,6.3,,
87169,2015CA-MK10-04177,1437976860,32.6822,-120.7039,7,12.4,,
87170,2015CA-MK10-04177,1437978660,32.6887,-120.7128,7,18.6,,
87171,2015CA-MK10-04177,1437979320,32.6893,-120.7168,7,10.7,,
87172,2015CA-MK10-04177,1437980280,32.693,-120.7192,5,8.9,,
87173,2015CA-MK10-04177,1437981180,32.6978,-120.7196,8,8.8,,
87174,2015CA-MK10-04177,1437982080,32.7009,-120.7241,8,8.6,,
87175,2015CA-MK10-04177,1437982980,32.7026,-120.7287,5,6.2,,
87176,2015CA-MK10-04177,1437985200,32.713,-120.734,9,11.6,,
87177,2015CA-MK10-04177,1437986820,32.7259,-120.736,9,12.8,,
87178,2015CA-MK10-04177,1437987480,32.725,-120.7395,7,2.7,,
87179,2015CA-MK10-04177,1437988920,32.7289,-120.7442,8,13.5,,
87180,2015CA-MK10-04177,1437990300,32.7361,-120.7468,8,15.4,,
87181,2015CA-MK10-04177,1437991200,32.7476,-120.745,5,6.6,,
87182,2015CA-MK10-04177,1437991740,32.7513,-120.746,6,7.6,,
87183,2015CA-MK10-04177,1437994980,32.7596,-120.7658,9,11.2,,
87184,2015CA-MK10-04177,1437996480,32.7589,-120.7729,9,13,,
87185,2015CA-MK10-04177,1437999540,32.7629,-120.7902,9,6.5,,
87186,2015CA-MK10-04177,1438000980,32.7712,-120.8015,6,2,,
87187,2015CA-MK10-04177,1438001640,32.7757,-120.8039,7,8.9,,
87188,2015CA-MK10-04177,1438004700,32.748,-120.831,8,7.9,,
87189,2015CA-MK10-04177,1438005240,32.7458,-120.8388,8,4.5,,
87190,2015CA-MK10-04177,1438005960,32.7433,-120.8484,9,3.4,,
87191,2015CA-MK10-04177,1438006500,32.7417,-120.8532,8,6.7,,
87192,2015CA-MK10-04177,1438007340,32.743,-120.8609,6,3,,
87193,2015CA-MK10-04177,1438008780,32.7453,-120.8747,7,2.9,,
87194,2015CA-MK10-04177,1438011660,32.7617,-120.8933,9,15.7,,
87195,2015CA-MK10-04177,1438013460,32.7749,-120.8979,5,3.2,,
87196,2015CA-MK10-04177,1438017720,32.8031,-120.899,5,16.2,,
87197,2015CA-MK10-04177,1438018680,32.8117,-120.9023,9,12.8,,
87198,2015CA-MK10-04177,1438019220,32.8152,-120.9061,9,12,,
87199,2015CA-MK10-04177,1438022280,32.8332,-120.9164,5,12.1,,
87200,2015CA-MK10-04177,1438023900,32.8459,-120.9159,7,13.2,,
87201,2015CA-MK10-04177,1438026060,32.8604,-120.927,5,12.5,,
87202,2015CA-MK10-04177,1438027140,32.8659,-120.9297,7,14.5,,
87203,2015CA-MK10-04177,1438027980,32.8696,-120.9286,7,14,,
87204,2015CA-MK10-04177,1438030380,32.8849,-120.9255,8,18,,
87205,2015CA-MK10-04177,1438031100,32.8906,-120.928,6,8.5,,
87206,2015CA-MK10-04177,1438032600,32.8977,-120.9372,6,2.2,,
87207,2015CA-MK10-04177,1438037520,32.906,-120.9565,7,9.2,,
87208,2015CA-MK10-04177,1438040400,32.9069,-120.9574,8,16.5,,
87209,2015CA-MK10-04177,1438041180,32.9046,-120.9625,7,7.3,,
87210,2015CA-MK10-04177,1438042740,32.905,-120.9689,8,9.2,,
87211,2015CA-MK10-04177,1438045200,32.8873,-120.9676,7,11.9,,
87212,2015CA-MK10-04177,1438047960,32.8859,-120.9595,8,14.1,,
87213,2015CA-MK10-04177,1438048680,32.8886,-120.9548,8,12.1,,
87214,2015CA-MK10-04177,1438049340,32.8909,-120.9505,8,17.4,,
87215,2015CA-MK10-04177,1438049760,32.8934,-120.9485,9,8.3,,
87216,2015CA-MK10-04177,1438051260,32.9021,-120.9416,6,4.9,,
87217,2015CA-MK10-04177,1438051920,32.905,-120.9455,8,3.8,,
87218,2015CA-MK10-04177,1438052760,32.9074,-120.9529,8,7.6,,
87219,2015CA-MK10-04177,1438053660,32.9107,-120.96,7,4.5,,
87220,2015CA-MK10-04177,1438054500,32.9087,-120.9658,9,12.4,,
87221,2015CA-MK10-04177,1438056420,32.9124,-120.9701,7,2.8,,
87222,2015CA-MK10-04177,1438057320,32.9119,-120.9764,8,9.2,,
87223,2015CA-MK10-04177,1438058580,32.91,-120.9768,8,9.2,,
87224,2015CA-MK10-04177,1438060200,32.9016,-120.9802,8,10.2,,
87225,2015CA-MK10-04177,1438061160,32.9016,-120.9812,5,0.3,,
87226,2015CA-MK10-04177,1438062120,32.9044,-120.9852,9,13,,
87227,2015CA-MK10-04177,1438063200,32.9085,-120.9875,7,16.7,,
87228,2015CA-MK10-04177,1438065540,32.9092,-120.9936,8,9.4,,
87229,2015CA-MK10-04177,1438066500,32.9076,-120.9977,8,10.8,,
87230,2015CA-MK10-04177,1438067400,32.9098,-120.9985,9,13.7,,
87231,2015CA-MK10-04177,1438068900,32.9109,-121.0005,7,13.4,,
87232,2015CA-MK10-04177,1438069440,32.9097,-121.0042,8,10.4,,
87233,2015CA-MK10-04177,1438070220,32.9123,-121.0058,8,18.8,,
87234,2015CA-MK10-04177,1438071180,32.9155,-121.0061,5,2.4,,
87235,2015CA-MK10-04177,1438072740,32.92,-121.0078,7,6.4,,
87236,2015CA-MK10-04177,1438077300,32.9307,-121.0017,8,10.5,,
87237,2015CA-MK10-04177,1438078020,32.9302,-120.995,8,7.9,,
87238,2015CA-MK10-04177,1438078920,32.9307,-120.9878,9,7.6,,
87239,2015CA-MK10-04177,1438080660,32.9292,-120.9816,9,14.5,,
87240,2015CA-MK10-04177,1438081560,32.9318,-120.9816,8,10.2,,
87241,2015CA-MK10-04177,1438082640,32.9323,-120.9852,8,12,,
87242,2015CA-MK10-04177,1438083420,32.9339,-120.9825,6,10.9,,
87243,2015CA-MK10-04177,1438085460,32.9396,-120.9704,8,8.3,,
87244,2015CA-MK10-04177,1438086120,32.941,-120.9673,6,4,,
87245,2015CA-MK10-04177,1438086900,32.9423,-120.9634,4,0.7,,
87246,2015CA-MK10-04177,1438087440,32.9467,-120.962,8,6,,
87247,2015CA-MK10-04177,1438088340,32.9532,-120.9594,9,11.3,,
87248,2015CA-MK10-04177,1438089180,32.9555,-120.9649,7,6,,
87249,2015CA-MK10-04177,1438091460,32.9568,-120.9844,8,10,,
87250,2015CA-MK10-04177,1438091940,32.9615,-120.9875,7,15.1,,
87251,2015CA-MK10-04177,1438092600,32.9686,-120.9945,9,16.5,,
87252,2015CA-MK10-04177,1438093140,32.9744,-120.994,7,11.9,,
87253,2015CA-MK10-04177,1438095600,32.9917,-121.0013,8,11.8,,
87254,2015CA-MK10-04177,1438097100,33.0009,-121.0063,7,4.5,,
87255,2015CA-MK10-04177,1438097880,33.0059,-121.0077,9,5.7,,
87256,2015CA-MK10-04177,1438099440,33.0141,-121.0138,9,10.6,,
87257,2015CA-MK10-04177,1438100880,33.0199,-121.0216,9,9.6,,
87258,2015CA-MK10-04177,1438102380,33.0209,-121.0314,6,10.2,,
87259,2015CA-MK10-04177,1438103820,33.025,-121.0261,7,12.1,,
87260,2015CA-MK10-04177,1438104540,33.028,-121.0221,7,11.4,,
87261,2015CA-MK10-04177,1438105200,33.0299,-121.0188,8,7.3,,
87262,2015CA-MK10-04177,1438106640,33.0357,-121.0104,8,11,,
87263,2015CA-MK10-04177,1438107240,33.0366,-121.0069,5,3.1,,
87264,2015CA-MK10-04177,1438107900,33.0376,-121.0013,6,6.1,,
87265,2015CA-MK10-04177,1438108740,33.0384,-120.9937,6,2.8,,
87266,2015CA-MK10-04177,1438110420,33.0346,-120.9908,8,7.9,,
87267,2015CA-MK10-04177,1438111080,33.0399,-120.9895,6,6.7,,
87268,2015CA-MK10-04177,1438113840,33.0397,-120.9993,5,0.4,,
87269,2015CA-MK10-04177,1438114740,33.0438,-121.0019,7,20.4,,
87270,2015CA-MK10-04177,1438115640,33.0433,-121.0097,7,8.3,,
87271,2015CA-MK10-04177,1438116900,33.044,-121.0125,6,11.5,,
87272,2015CA-MK10-04177,1438118280,33.043,-121.0178,7,5.1,,
87273,2015CA-MK10-04177,1438120080,33.0521,-121.0221,6,4.8,,
87274,2015CA-MK10-04177,1438121820,33.0559,-121.017,6,2.2,,
87275,2015CA-MK10-04177,1438123200,33.0644,-121.0133,8,8,,
87276,2015CA-MK10-04177,1438123860,33.0678,-121.0103,7,9.5,,
87277,2015CA-MK10-04177,1438125360,33.076,-121.0074,8,10.5,,
87278,2015CA-MK10-04177,1438127040,33.0824,-120.9941,8,17.1,,
87279,2015CA-MK10-04177,1438127700,33.0851,-120.9888,5,11.7,,
87280,2015CA-MK10-04177,1438128420,33.0894,-120.9829,9,12.6,,
87281,2015CA-MK10-04177,1438129140,33.0928,-120.9801,9,13.5,,
87282,2015CA-MK10-04177,1438129740,33.0957,-120.9762,8,11.1,,
87283,2015CA-MK10-04177,1438130220,33.0966,-120.9727,8,7.5,,
87284,2015CA-MK10-04177,1438130880,33.0979,-120.9657,9,12.8,,
87285,2015CA-MK10-04177,1438131780,33.1011,-120.9582,8,12.3,,
87286,2015CA-MK10-04177,1438132560,33.1049,-120.953,8,4.5,,
87287,2015CA-MK10-04177,1438135860,33.1112,-120.97,8,11.2,,
87288,2015CA-MK10-04177,1438136700,33.1074,-120.9757,9,8.9,,
87289,2015CA-MK10-04177,1438138200,33.1122,-120.9856,9,9,,
87290,2015CA-MK10-04177,1438142220,33.1259,-120.991,7,11.3,,
87291,2015CA-MK10-04177,1438143120,33.1262,-120.9856,6,8.1,,
87292,2015CA-MK10-04177,1438144680,33.1294,-120.9768,8,11.2,,
87293,2015CA-MK10-04177,1438145400,33.1299,-120.9722,6,3.5,,
87294,2015CA-MK10-04177,1438146300,33.1293,-120.9663,8,22.2,,
87295,2015CA-MK10-04177,1438147260,33.133,-120.9616,7,8.2,,
87296,2015CA-MK10-04177,1438148220,33.1363,-120.9574,9,10,,
87297,2015CA-MK10-04177,1438149060,33.1386,-120.9548,9,12,,
87298,2015CA-MK10-04177,1438152840,33.147,-120.9385,6,2.9,,
87299,2015CA-MK10-04177,1438155060,33.1561,-120.944,7,7.4,,
87300,2015CA-MK10-04177,1438155720,33.1587,-120.9448,9,13.5,,
87301,2015CA-MK10-04177,1438156680,33.1578,-120.9502,8,17.1,,
87302,2015CA-MK10-04177,1438157100,33.1569,-120.9526,7,10.4,,
87303,2015CA-MK10-04177,1438157580,33.1545,-120.955,5,1.6,,
87304,2015CA-MK10-04177,1438158600,33.1586,-120.9546,9,15.4,,
87305,2015CA-MK10-04177,1438160580,33.159,-120.9417,8,13.3,,
87306,2015CA-MK10-04177,1438161840,33.1669,-120.931,9,7.7,,
87307,2015CA-MK10-04177,1438162260,33.1689,-120.9308,6,8.2,,
87308,2015CA-MK10-04177,1438163880,33.1765,-120.9274,8,9.1,,
87309,2015CA-MK10-04177,1438165620,33.1791,-120.9156,9,11.5,,
87310,2015CA-MK10-04177,1438167300,33.1784,-120.9039,7,8.2,,
87311,2015CA-MK10-04177,1438168980,33.1797,-120.893,7,8.4,,
87312,2015CA-MK10-04177,1438170360,33.182,-120.8868,5,6.5,,
87313,2015CA-MK10-04177,1438172700,33.1887,-120.8786,9,13.7,,
87314,2015CA-MK10-04177,1438173780,33.1912,-120.8716,7,3.9,,
87315,2015CA-MK10-04177,1438174440,33.1902,-120.8681,9,18.1,,
87316,2015CA-MK10-04177,1438175220,33.1932,-120.8614,9,7.1,,
87317,2015CA-MK10-04177,1438179060,33.2065,-120.847,7,10.4,,
87318,2015CA-MK10-04177,1438181100,33.2101,-120.8313,9,10.6,,
87319,2015CA-MK10-04177,1438182060,33.2195,-120.8261,9,8.8,,
87320,2015CA-MK10-04177,1438184100,33.2404,-120.8285,5,5.2,,
87321,2015CA-MK10-04177,1438186320,33.2645,-120.8398,9,9.9,,
87322,2015CA-MK10-04177,1438186860,33.2686,-120.8433,9,8.1,,
87323,2015CA-MK10-04177,1438188300,33.2781,-120.8449,8,9.7,,
87324,2015CA-MK10-04177,1438189020,33.2836,-120.8469,8,10.2,,
87325,2015CA-MK10-04177,1438189980,33.2896,-120.847,8,21.7,,
87326,2015CA-MK10-04177,1438192080,33.3096,-120.8409,8,14.6,,
87327,2015CA-MK10-04177,1438194120,33.3269,-120.845,5,2.9,,
87328,2015CA-MK10-04177,1438197180,33.3463,-120.863,6,9.8,,
87329,2015CA-MK10-04177,1438197720,33.3518,-120.8668,5,6.5,,
87330,2015CA-MK10-04177,1438203120,33.399,-120.8599,6,3.2,,
87331,2015CA-MK10-04177,1438204020,33.4043,-120.8552,6,0.6,,
87332,2015CA-MK10-04177,1438204620,33.4084,-120.8521,7,2.9,,
87333,2015CA-MK10-04177,1438205280,33.4123,-120.8493,5,4.6,,
87334,2015CA-MK10-04177,1438205820,33.4155,-120.8456,6,2.3,,
87335,2015CA-MK10-04177,1438206600,33.4206,-120.84,7,3.8,,
87336,2015CA-MK10-04177,1438207740,33.4294,-120.8321,9,4.7,,
87337,2015CA-MK10-04177,1438208220,33.433,-120.8293,7,8.6,,
87338,2015CA-MK10-04177,1438209660,33.4453,-120.823,7,9.1,,
87339,2015CA-MK10-04177,1438210680,33.454,-120.8266,8,7.7,,
87340,2015CA-MK10-04177,1438211520,33.4635,-120.8256,7,2.6,,
87341,2015CA-MK10-04177,1438212660,33.4755,-120.8275,6,11.3,,
87342,2015CA-MK10-04177,1438213200,33.4791,-120.8281,6,7.3,,
87343,2015CA-MK10-04177,1438214220,33.487,-120.8305,8,14.2,,
87344,2015CA-MK10-04177,1438217220,33.5101,-120.8429,5,8.7,,
87345,2015CA-MK10-04177,1438220340,33.541,-120.8515,6,11.3,,
87346,2015CA-MK10-04177,1438221360,33.5473,-120.8582,7,13.6,,
87347,2015CA-MK10-04177,1438222380,33.5553,-120.8652,7,5.9,,
87348,2015CA-MK10-04177,1438223340,33.5626,-120.8716,6,13.4,,
87349,2015CA-MK10-04177,1438224360,33.5708,-120.8769,6,1.5,,
87350,2015CA-MK10-04177,1438224780,33.5737,-120.8783,6,12.3,,
87351,2015CA-MK10-04177,1438225800,33.5824,-120.8859,7,15.6,,
87352,2015CA-MK10-04177,1438229820,33.6053,-120.8991,5,6.5,,
87353,2015CA-MK10-04177,1438230300,33.6076,-120.8986,5,0.2,,
87354,2015CA-MK10-04177,1438231500,33.613,-120.9047,9,9.8,,
87355,2015CA-MK10-04177,1438232640,33.6184,-120.9131,6,6.1,,
87356,2015CA-MK10-04177,1438233480,33.6236,-120.9159,6,13.2,,
87357,2015CA-MK10-04177,1438236180,33.6427,-120.9301,8,15.4,,
87358,2015CA-MK10-04177,1438236660,33.6456,-120.9294,7,8.1,,
87359,2015CA-MK10-04177,1438237320,33.6503,-120.9288,5,1.3,,
87360,2015CA-MK10-04177,1438237980,33.6556,-120.9312,7,14.9,,
87361,2015CA-MK10-04177,1438238640,33.6615,-120.9333,6,9.5,,
87362,2015CA-MK10-04177,1438239840,33.6694,-120.9411,7,6.1,,
87363,2015CA-MK10-04177,1438242420,33.6895,-120.9529,6,15.2,,
87364,2015CA-MK10-04177,1438243860,33.6925,-120.9601,9,12.5,,
87365,2015CA-MK10-04177,1438245060,33.6958,-120.9665,9,10.1,,
87366,2015CA-MK10-04177,1438247280,33.7095,-120.9802,8,14.2,,
87367,2015CA-MK10-04177,1438248060,33.7126,-120.982,9,13.1,,
87368,2015CA-MK10-04177,1438248720,33.7159,-120.984,6,10.7,,
87369,2015CA-MK10-04177,1438249380,33.7194,-120.9858,7,12.7,,
87370,2015CA-MK10-04177,1438250100,33.723,-120.9896,6,6,,
87371,2015CA-MK10-04177,1438251120,33.7262,-121.0008,7,7.7,,
87372,2015CA-MK10-04177,1438252680,33.713,-121.0278,8,7.2,,
87373,2015CA-MK10-04177,1438254660,33.7142,-121.0505,6,15.5,,
87374,2015CA-MK10-04177,1438255200,33.7166,-121.0514,7,9.8,,
87375,2015CA-MK10-04177,1438256220,33.7196,-121.0555,7,3.4,,
87376,2015CA-MK10-04177,1438256760,33.72,-121.059,7,3,,
87377,2015CA-MK10-04177,1438257480,33.7217,-121.0617,7,13.3,,
87378,2015CA-MK10-04177,1438258080,33.7224,-121.0659,5,3.9,,
87379,2015CA-MK10-04177,1438258800,33.7248,-121.0675,8,6.3,,
87380,2015CA-MK10-04177,1438259700,33.7279,-121.0725,8,8.6,,
87381,2015CA-MK10-04177,1438261620,33.7366,-121.0893,8,10.1,,
87382,2015CA-MK10-04177,1438266780,33.7817,-121.1371,8,9.3,,
87383,2015CA-MK10-04177,1438267740,33.791,-121.1455,9,12.9,,
87384,2015CA-MK10-04177,1438268880,33.8012,-121.1545,9,5.7,,
87385,2015CA-MK10-04177,1438270680,33.819,-121.1655,9,7.7,,
87386,2015CA-MK10-04177,1438271700,33.8295,-121.1706,9,2.3,,
87387,2015CA-MK10-04177,1438272420,33.8371,-121.1732,9,7.7,,
87388,2015CA-MK10-04177,1438272840,33.8411,-121.1758,9,8,,
87389,2015CA-MK10-04177,1438273800,33.8509,-121.1811,5,5.3,,
87390,2015CA-MK10-04177,1438274880,33.8618,-121.1872,8,6.3,,
87391,2015CA-MK10-04177,1438275900,33.8715,-121.1919,8,9.6,,
87392,2015CA-MK10-04177,1438276860,33.8806,-121.1961,6,10.5,,
87393,2015CA-MK10-04177,1438277700,33.8885,-121.2007,9,9.8,,
87394,2015CA-MK10-04177,1438278240,33.8924,-121.2011,8,11.3,,
87395,2015CA-MK10-04177,1438280100,33.9095,-121.2111,5,3.3,,
87396,2015CA-MK10-04177,1438282260,33.9318,-121.2206,8,10.2,,
